stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,Y_small,Y_med,Y_large,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
674,0.991524346,2.094977589,0.971126549,0.421101917,0.724742194,0.807258199,0.918600722,0.262376968,0.316145807,0.224036217,0.048116637,0.043992953,2,0,0,2,0.69400567,954.2648159,0.302914298,-0.774242794,-7.697340514,0.826253424
675,2.855400311,0.762139229,1.029624172,0.710092626,0.821949708,0.98034089,1.003569797,0.295003056,0.223768542,0.154233574,0.058280856,0.011254111,2,2,0,0,0.867734182,1466.021289,0.252121928,-0.661531639,-7.514900103,0.913244727
676,0.71865558,1.63044397,2.602787595,0.713373991,0.970083325,0.054143932,1.024842213,0.336640661,0.126589662,0.033292932,0.09329673,5.11E-110,8,2,0,6,1.179831427,206.0122237,4.51E-05,-13.3972897,-34.22172487,0.42880835
677,2.557222901,0.353686893,2.200521199,0.449566913,0.023073958,0.993349337,0.964990619,0.276111245,0.4079501,0.333721372,0.054044768,0.02018396,4,3,1,0,0.86108319,1193.204331,0.366293876,-0.701641293,-7.667831267,0.871484003
678,2.721919987,2.617343802,0.624670682,0.696668835,0.77429925,0.023285339,0.918041111,0.289985122,0.468938215,0.103331442,0.365606772,3.81E-29,7,1,0,6,1.030652512,236.1001929,3.73E-06,-4.096504378,-14.83456472,0.479706943
679,2.045003161,1.537430406,2.163547594,0.677406189,0.061278655,0.788363835,0.861339017,0.232916021,0.459242328,0.360149225,2.94E-41,0.099093103,8,0,6,2,0.66681672,927.516986,0.265838772,-0.868540805,-7.905718793,0.735086396
680,2.492729529,2.572323352,2.238387883,0.092844067,0.762806015,0.113422622,0.982114042,0.300924548,0.451490871,0.032573236,0.418917635,1.04E-60,12,6,0,6,2.07627131,226.7872302,1.29E-06,-7.549245309,-22.54842138,0.442061461
681,0.741664649,1.282950328,0.769138419,0.212023871,0.703939357,0.452124839,0.879034049,0.25823585,0.42923717,0.160898554,0.262955147,0.00538347,6,0,0,6,0.833682342,194.9965423,0.006464917,-0.970445025,-8.167271276,0.734606546
682,0.225077676,2.772995905,2.306794306,0.922176393,0.393971028,0.003660626,0.91937177,0.189793838,0.093476723,0.093476723,1.27E-44,1.13E-144,14,2,6,6,0.826253959,25.76390195,0,-20.55565787,-55.95707695,0.607513032
683,2.58421834,2.375430166,0.912314213,0.432161464,0.926692687,0.258067644,1.072899074,0.343115212,0.120590668,0.000107687,0.120482981,2.04E-20,12,6,0,6,2.4120943,172.4775441,3.47E-06,-2.757587987,-12.70242356,0.500830481
684,1.645521983,0.759804587,0.257211447,0.104794754,0.013217184,0.43819003,0.89872439,0.276839859,0.525370752,0.39109729,0.04530643,0.088967032,9,3,3,3,0.757065303,828.8864498,0.32600432,-1.129729832,-8.433752578,0.587645086
685,0.327961684,1.747646264,1.563726179,0.110091073,0.074169871,0.473576948,0.806979899,0.169570598,0.250413236,0.250413184,2.11E-63,5.26E-08,13,1,6,6,0.591649362,21.6842011,3.52E-08,-2.262142264,-11.81361827,0.753237594
686,0.727765091,1.10973764,1.377369867,0.527319938,0.246419816,0.499884972,0.767094441,0.176368872,0.407307012,0.3782785,4.20E-07,0.029028092,10,0,6,4,0.548921902,120.0519047,0.019525811,-1.363594102,-8.898418339,0.609149734
687,2.291468018,2.47569258,1.504386251,0.995888798,0.786654852,0.936594476,0.925953075,0.248327026,0.123675459,0.101964243,3.37E-10,0.021711215,7,0,6,1,0.611359755,989.9315634,0.327551237,-0.79689622,-7.739590889,0.827615678
688,2.444283583,1.975835022,1.730758073,0.677636767,0.688143555,0.461083939,0.86428031,0.253503695,0.560467117,0.189368708,0.371098409,1.41E-13,6,0,0,6,0.912315138,192.6565593,6.22E-06,-2.053579683,-10.54172247,0.561378264
689,1.453388595,2.214816024,0.858948906,0.337836829,0.466747049,0.113523816,0.72934064,0.175054355,0.728283703,0.474963225,0.253288538,3.19E-05,7,0,1,6,0.619418068,84.86013393,1.18E-05,-2.249866837,-10.64773679,0.529432316
690,1.960259106,2.594135707,0.084396574,0.052606426,0.494112784,0.482492552,0.955759517,0.305380793,0.534210503,0.495924783,6.27E-08,0.038285657,12,3,6,3,0.820926447,948.2534272,0.440991393,-1.096462928,-8.466149919,0.612596089
691,0.886605435,1.81316663,2.842557607,0.826535918,0.30499842,0.240391472,0.815764186,0.16901616,0.326590753,0.326590753,4.19E-27,3.42E-48,13,1,6,6,0.657180468,25.02158812,0,-8.230851327,-27.30638658,0.701752851
692,0.20615283,2.82484364,2.675845206,0.9227185,0.32032783,0.067314614,0.922367452,0.190178483,0.087804123,0.087804123,6.40E-51,7.86E-86,14,2,6,6,0.832800359,25.7467155,0,-14.24748133,-43.78609922,0.699436479
693,1.438615072,1.046809406,2.32702632,0.87133979,0.942404165,0.675141147,1.034984274,0.341332633,0.114333405,0.029468739,0.084864666,2.97E-12,9,3,0,6,1.244902134,201.2740407,7.00E-05,-1.840080433,-10.23790384,0.56313739
694,0.987167765,0.578317058,1.023122849,0.504430929,0.76309887,0.868824354,0.970314268,0.291898887,0.227349428,0.114555949,0.089571564,0.023221914,0,0,0,0,0.803032605,1186.756192,0.189272256,-0.683959773,-7.513997093,0.902310565
695,2.77910819,0.201928646,0.982194949,0.412126235,0.587444807,0.950325005,1.06974682,0.309111774,0.202886203,0.133968057,0.056508367,0.012409779,4,4,0,0,1.222005275,1757.39497,0.250404662,-0.623928103,-7.632885207,0.90374491
696,0.368342652,0.015282797,1.539879015,0.014947832,0.147693089,0.383619857,1.066638578,0.33337791,0.045634967,0.031899879,0.013735088,6.71E-25,11,4,1,6,1.735363722,114.8746241,4.79E-05,-3.337936541,-13.69125812,0.495668276
697,1.253462378,0.22382133,1.414167735,0.631954668,0.970813807,0.823108358,1.080341735,0.34985337,0.051431793,0.008209883,0.040317073,0.002904837,9,5,0,4,1.709784511,403.395852,0.021374864,-0.724091113,-8.182777696,0.817529717
698,1.237122994,1.538103088,1.425925619,0.275837784,0.26885049,0.337459429,0.708287379,0.165090498,0.68049609,0.517394773,0.139500104,0.023601214,8,0,3,5,0.542132461,95.092878,0.006734424,-1.894942476,-9.841967478,0.516965833
699,0.722507101,2.10504433,2.038415428,0.955324683,0.177362091,0.995368969,0.922190322,0.246222523,0.077001688,0.055264677,1.46E-67,0.021737012,7,0,6,1,0.587361484,989.8509369,0.309683021,-0.789206057,-7.710697271,0.841952282
700,2.19492117,1.293391961,1.32810369,0.785616548,0.510288558,0.590242207,0.837370338,0.231062358,0.504912443,0.256424276,0.207747817,0.04074035,3,0,0,3,0.732777579,323.9034771,0.052644177,-0.896822316,-7.951993176,0.747732732
701,1.693547033,1.288859428,1.256450089,0.742310825,0.433592298,0.004339135,0.784562865,0.185047059,0.557358947,0.397703026,0.159655921,2.67E-67,6,0,0,6,0.682753326,83.45317726,1.03E-05,-8.887753689,-24.62160244,0.448449587
702,2.209047446,0.059179158,2.861149253,0.283378948,0.561731746,0.740858411,1.070873231,0.328941172,0.051490666,8.11E-45,0.051490647,1.85E-08,14,6,2,6,2.585728724,105.8568451,2.79E-07,-1.436356991,-10.19030073,0.658759766
703,1.67787788,0.202343931,0.895105115,0.653840193,0.594579264,0.792094927,1.038061945,0.320745964,0.160319253,0.025496643,0.130450942,0.004371667,7,3,0,4,1.677907523,395.6342721,0.023440297,-0.726175794,-8.200865786,0.822500304
704,2.317260843,2.906502529,0.413302812,0.555227752,0.65773922,0.860133158,0.929519036,0.265039204,0.436591356,0.394929633,1.61E-09,0.041661721,11,2,6,3,0.776468494,945.7513601,0.400531738,-0.988531575,-8.252495276,0.654252775
705,0.850178219,1.663737481,1.943721849,0.701492656,0.869146732,0.061716393,0.964915075,0.308698619,0.254943535,0.068963763,0.185979772,6.07E-83,6,0,0,6,0.994193497,214.5399786,2.72E-05,-10.20451251,-27.48115574,0.43570246
706,1.723389224,0.911008435,1.098862245,0.443651433,0.778246248,0.705864171,0.989432197,0.315174441,0.31735602,0.034835454,0.282250131,0.000270435,11,5,0,6,1.395723888,213.3630408,0.001219153,-0.886180302,-8.38584486,0.7523017
707,2.423243173,0.207472942,2.083771113,0.843508532,0.689142809,0.494172514,1.025079014,0.32111004,0.161270314,0.046377306,0.114893007,3.75E-22,9,3,0,6,1.450301801,156.6449997,0.000126122,-3.008907249,-12.81252368,0.498330681
708,2.15363397,2.018461475,2.23181322,0.453434949,0.077589479,0.32395846,0.649326024,0.120160148,0.873881865,0.873770155,1.56E-33,0.00011171,12,0,6,6,0.550118476,23.46954381,1.47E-05,-2.910781104,-12.40152011,0.546106236
709,0.048891605,0.410593424,1.049170879,0.901953574,0.943919931,0.189106553,1.026732156,0.314604334,0.045038867,0.004016317,0.04102255,8.94E-30,9,3,0,6,1.202903732,162.4073581,0.000284234,-3.905385434,-14.51582762,0.47686585
710,0.712323328,2.673968309,0.487794262,0.090494422,0.339509039,0.73735571,0.89733058,0.260048395,0.325421197,0.25654522,5.16E-41,0.068875977,8,0,6,2,0.650324734,889.0699658,0.337137364,-0.959238929,-8.055252656,0.676404204
711,1.873201255,1.348463515,2.800329543,0.69474179,0.005912776,0.267068954,0.702439706,0.136441404,0.698742803,0.698742803,4.17E-38,2.03E-33,12,0,6,6,0.575966383,24.08423137,0,-7.589838734,-26.80043864,0.715127341
712,0.024144443,0.235813488,0.309765777,0.072980899,0.182974056,0.817776475,0.934656995,0.265074787,0.054569197,0.010602615,0.023550596,0.020415986,0,0,0,0,0.595304265,977.8154287,0.244250375,-0.725001667,-7.49247132,0.907167427
713,1.402309077,2.874614353,0.161086478,0.767705462,0.479558416,0.294192557,0.896484756,0.248360213,0.27219119,0.219597493,1.21E-35,0.052593697,9,0,6,3,0.647338607,767.9166121,0.305998872,-1.000190124,-8.103134568,0.63094316
714,0.266934357,1.012426858,0.02165876,0.823546781,0.904335824,0.059179177,0.980083931,0.292189476,0.056480404,0.026116916,0.024391893,0.005971595,0,0,0,0,0.682555584,1078.12555,0.223045933,-0.690722098,-7.432595622,0.921428563
715,1.72114121,1.585283737,2.269100959,0.353416996,0.679055704,0.487616882,0.901689145,0.274794325,0.521050881,0.100516616,0.420534265,1.34E-17,7,1,0,6,1.075460763,197.1922611,6.38E-06,-2.507265199,-11.59795512,0.527307026
716,1.454244131,1.344575213,2.627390909,0.290701923,0.9088136,0.196444443,1.070153893,0.348152356,0.114399434,0.009925404,0.104474031,1.39E-56,12,6,0,6,1.947060783,181.8109616,1.40E-05,-7.059748243,-21.44359527,0.444821125
717,2.80840266,0.579185049,0.594521528,0.583941235,0.750127677,0.92462451,1.016607189,0.290533863,0.284560213,0.208256669,0.065279166,0.011024377,3,3,0,0,0.957458294,1677.205803,0.294418402,-0.646464676,-7.547421559,0.913676857
718,1.287528974,1.928949856,2.243229185,0.571751887,0.578289435,0.509885232,0.797693895,0.208715723,0.556904916,0.328647058,0.228257854,3.69E-09,6,0,0,6,0.690156185,131.6208999,7.42E-06,-1.764957669,-9.795010473,0.608119592
719,1.2613819,1.28726767,2.544681607,0.986753619,0.948931855,0.859108163,1.001233254,0.311406697,0.102255143,0.034048062,0.059889588,0.008317493,3,0,0,3,0.916897657,709.6309445,0.062762089,-0.717533735,-7.65977758,0.86730072
720,2.204275023,1.926770861,2.5451195,0.785839695,0.382740053,0.308786422,0.726707865,0.139216152,0.651223387,0.651214618,8.77E-06,8.78E-27,12,0,6,6,0.625923059,25.16791223,3.32E-10,-4.622598452,-16.38515329,0.571357052
721,2.212862323,0.168534078,2.403597387,0.828119873,0.930025958,0.193207769,1.074358599,0.341906388,0.058824898,0.023754101,0.035070796,1.00E-53,10,4,0,6,1.881567268,142.3948377,6.59E-05,-6.725136653,-20.74070845,0.447735961
722,0.61227218,1.561497593,2.412736088,0.609366446,0.729748847,0.786256741,0.890532346,0.25692577,0.298432002,0.140075276,0.131784436,0.026572289,0,0,0,0,0.687291896,694.6249935,0.09229081,-0.747044002,-7.596822803,0.86700076
723,0.474509639,2.630565952,1.621691593,0.773643992,0.562843895,0.354059548,0.825349976,0.172785049,0.2695739,0.2695739,2.38E-12,4.30E-19,13,1,6,6,0.639501397,23.85618416,3.50E-16,-3.813746962,-15.76447629,0.728388578
724,0.795987381,2.859510431,2.646896753,0.518310052,0.158318284,0.929476978,0.927276681,0.253938207,0.230983741,0.204908769,5.93E-87,0.026074973,8,0,6,2,0.661609424,987.344001,0.367194058,-0.873419639,-7.924772466,0.741052785
725,0.453037816,1.624699267,1.351100514,0.948437971,0.719881439,0.048290032,0.884989638,0.200955133,0.137021922,0.119486596,0.017535327,1.03E-53,11,1,4,6,0.742127699,62.65292263,1.78E-05,-6.863297834,-20.64989067,0.460703248
726,1.81244322,1.940324289,1.387073166,0.753483583,0.972007042,0.945456126,1.010600086,0.307118343,0.158481143,0.101042094,0.047574825,0.009864224,2,2,0,0,0.858317108,1331.490339,0.20646189,-0.667773749,-7.509339645,0.910377149
727,2.13475337,1.144503232,1.655745309,0.33084761,0.706175265,0.270059627,0.948687871,0.287912256,0.454160421,0.043779658,0.410380763,4.77E-28,11,5,0,6,1.467735957,178.4551597,5.82E-06,-3.715276542,-14.34425496,0.483507354
728,2.973346986,0.604211425,0.906289634,0.32790605,0.295093415,0.622272169,0.954108177,0.270618183,0.424726778,0.077364456,0.31363158,0.033730742,7,5,2,0,1.418019347,851.9559445,0.099699601,-0.675701635,-7.954142584,0.843089454
729,2.628328779,0.380539725,2.11553765,0.950760643,0.014707811,0.780641232,0.859245897,0.219257108,0.218108498,0.15966109,0.007487389,0.050960018,4,0,4,0,0.57546147,800.4600195,0.156572425,-0.781694813,-7.706112117,0.86976376
730,2.348164751,0.039652124,1.924274284,0.921051986,0.964647433,0.600036675,1.066407972,0.337393593,0.037474586,0.0287259,0.008748686,1.16E-16,9,3,0,6,1.559498704,150.3861036,0.000318221,-2.348245761,-11.48117702,0.522891099
731,1.255869992,2.800848723,2.044730833,0.192504826,0.148814548,0.988908713,0.938431814,0.27357744,0.380064995,0.353172427,2.80E-72,0.026892568,11,2,6,3,0.741181806,969.4162009,0.419936904,-0.994449068,-8.230196241,0.661111876
732,0.743544684,0.639870968,2.052588566,0.773327959,0.709406295,0.955879153,0.949504575,0.269051497,0.165923697,0.111744973,0.037597058,0.016581666,0,0,0,0,0.665060837,1168.183087,0.277509386,-0.705960626,-7.500874016,0.906773659
733,1.324470155,0.641922249,0.993471822,0.506071736,0.50283446,0.941204855,0.949691065,0.269661275,0.290259837,0.228878926,0.043820648,0.017560263,4,2,1,1,0.741485855,1068.611015,0.342314469,-0.724930006,-7.629307976,0.872506115
734,2.411272582,1.289477169,0.06979067,0.610009771,0.758070191,0.829511506,0.969548999,0.278499737,0.349447035,0.286852062,0.053711736,0.008883237,3,3,0,0,0.832702615,1082.695867,0.356131662,-0.70313271,-7.645458153,0.878530002
735,2.80909695,1.632194227,0.266721186,0.553561375,0.876744507,0.193900613,1.02338073,0.332000985,0.261866848,0.034000196,0.227729371,0.00013728,11,5,0,6,1.570428595,232.7379031,0.000678856,-0.89661693,-8.475904721,0.735909163
736,1.281009927,0.278585554,2.614540963,0.208496514,0.253353348,0.253965667,0.990626112,0.287947047,0.259103559,0.029159836,0.229943723,3.82E-40,12,4,2,6,1.975664995,104.6773804,1.38E-08,-5.238884807,-17.88797409,0.482331786
737,1.149778695,0.718836838,1.85945519,0.692032722,0.010291889,0.684381181,0.810680387,0.212287492,0.406668808,0.317735709,1.73E-08,0.088933082,8,0,6,2,0.5774377,579.1995548,0.143983362,-0.918554362,-7.946796403,0.738262777
738,2.609692225,2.260925397,2.858261491,0.987979993,0.847416298,0.0707314,0.938961363,0.285626487,0.227442801,0.073342897,0.154099904,1.33E-106,6,0,0,6,0.88868884,189.6964067,1.82E-05,-13.02033927,-33.27077403,0.430878311
739,1.530667495,1.020069548,1.905319527,0.930304966,0.77227056,0.80449359,0.911372349,0.251130441,0.155070086,0.084823498,0.035524223,0.034722365,0,0,0,0,0.602145344,1071.105077,0.214246746,-0.730262676,-7.526262571,0.897754927
740,0.905261933,1.150840078,2.579805184,0.186914087,0.363562176,0.243675275,0.784911483,0.201235106,0.567149384,0.310473603,0.256675781,2.06E-46,7,0,1,6,0.669433455,91.56094224,6.06E-06,-6.029214482,-18.70263532,0.465881225
741,0.004611825,1.641616087,0.877572003,0.974911464,0.251834675,0.111279232,0.969059095,0.200739795,0.002731377,0.002731377,3.81E-43,2.64E-27,14,2,6,6,0.900670091,25.44494673,0,-5.607897591,-22.20685902,0.707189868
742,0.595865889,1.286135831,1.40888325,0.593780654,0.509345831,0.31818861,0.806009552,0.190476447,0.356393682,0.290802114,0.065591568,1.38E-14,8,1,1,6,0.632637743,79.86560706,2.24E-05,-2.609190375,-11.53439994,0.547718387
743,1.93868891,2.861031393,1.751788035,0.30535609,0.695794273,0.003150855,0.856920542,0.257597619,0.637954137,0.16048599,0.477468147,1.13E-107,7,1,0,6,0.959744215,214.1807508,1.48E-06,-13.652553,-34.6516269,0.43153494
744,0.181800216,0.49133756,1.075131831,0.396625096,0.256577802,0.410753365,0.872982952,0.184556454,0.14498737,0.142327574,0.002659796,9.50E-10,13,1,6,6,0.69666682,29.79280565,3.73E-05,-1.904614625,-10.41581593,0.658350237
745,2.321391884,2.628721198,2.84311801,0.288344791,0.804354318,0.611971648,1.020990861,0.330478475,0.295298624,0.040339737,0.254958887,3.10E-15,11,5,0,6,1.641015528,236.059736,3.95E-06,-2.183985354,-11.18486192,0.531594375
746,0.823244888,2.045435834,0.041625617,0.196719292,0.061122421,0.213828762,0.932513176,0.267721421,0.278387418,0.259408628,4.34E-74,0.018978789,11,2,6,3,0.697572586,880.6250741,0.402046127,-1.040184254,-8.272126378,0.628154901
747,2.413927502,0.152330484,1.740484925,0.584579454,0.843167295,0.627719737,1.071995733,0.333710506,0.069636645,1.48E-17,0.069636645,4.39E-15,14,6,2,6,2.512263678,118.6724346,1.85E-06,-2.179018346,-11.6360144,0.552853476
748,0.894577896,2.501658417,1.104942222,0.701258387,0.293332977,0.816015063,0.903210891,0.245034086,0.253471054,0.203336359,1.24E-51,0.050134695,8,0,6,2,0.630959235,976.5153122,0.315904434,-0.825398632,-7.797475264,0.787831361
749,0.514397214,2.411145781,0.325205238,0.476836235,0.190207521,0.801123695,0.919075639,0.251766702,0.184956255,0.153808468,1.16E-67,0.031147786,8,0,6,2,0.631618759,930.9709167,0.340440075,-0.851800545,-7.848590015,0.764817423
750,2.155028177,2.08258575,2.843195539,0.418417632,0.160298301,0.580555814,0.754249049,0.195275954,0.708817414,0.567778469,9.15E-16,0.141038945,10,0,6,4,0.638733958,502.5575231,0.09625723,-1.204459866,-8.554903697,0.5957209
751,2.653162879,0.499419409,0.78748817,0.897801067,0.953256211,0.526623974,1.038735711,0.335804952,0.087029765,0.029221116,0.057808649,7.14E-11,8,2,0,6,1.267262653,184.9516578,0.000172238,-1.66323216,-9.882112331,0.579865795
752,2.407784943,1.203724338,1.325423723,0.458894833,0.083483947,0.878111895,0.917103625,0.262708083,0.49209196,0.428158145,8.25E-19,0.063933815,11,2,6,3,0.779932035,975.1883145,0.383642873,-0.989108579,-8.256801717,0.65037387
753,2.865999073,0.91490631,0.062753741,0.226132744,0.962960712,0.070902471,1.118218477,0.329387167,0.07816446,0.008973453,0.059146785,0.010044222,7,6,0,1,2.405940061,1246.024158,0.122409231,-0.591353744,-8.110528451,0.852741485
754,2.058210915,0.153329368,0.482568818,0.216847416,0.219849035,0.795334761,1.063293537,0.312403234,0.198152438,0.103557263,0.074191775,0.0204034,5,4,1,0,1.301358841,1563.15883,0.209963463,-0.625476575,-7.691756215,0.895391517
755,1.429202225,1.282429988,2.932322284,0.344137058,0.738748458,0.944224599,0.962556503,0.276506443,0.337669959,0.25612123,0.062703107,0.018845622,2,2,0,0,0.794937554,1269.865373,0.332580012,-0.693158007,-7.585438383,0.891346625
756,2.111351328,1.988404294,0.454760301,0.252050026,0.077113176,0.347018932,0.842198876,0.249308945,0.616910936,0.472254041,2.31E-32,0.144656895,11,1,6,4,0.725030562,720.2292714,0.251116377,-1.575767095,-9.271691484,0.470617322
757,2.73941283,1.996263512,2.934964852,0.369249518,0.356153376,0.562408169,0.776282943,0.209184547,0.778281588,0.333905088,0.358350673,0.086025827,6,0,2,4,0.787101363,396.7729368,0.055744245,-0.970949678,-8.189783947,0.692124542
758,2.49992058,2.194231483,2.805916042,0.55265657,0.321506704,0.643915068,0.809622062,0.219006401,0.635866484,0.491098924,2.13E-05,0.144746244,9,0,6,3,0.687905067,739.3553507,0.184493434,-0.999295794,-8.18206172,0.65439057
759,0.654788649,0.110415058,2.957406448,0.825970853,0.812622753,0.669933895,1.047845709,0.333222928,0.068979264,0.030319484,0.03865978,1.26E-13,9,3,0,6,1.378438942,165.8089375,0.000340107,-1.999634969,-10.64720296,0.54588957
