stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
2338,2.941134253,0.717977202,1.434946405,0.562192421,0.141443921,0.440767935,0.846699712,0.204290527,0.480708168,2,0,1,1,0.948105688,69.51138565,0.08191045,-0.833693805,-7.998156274,0.731395014
2339,2.228690537,1.918815242,0.895910373,0.430770356,0.35206451,0.816637731,0.944358291,0.261722333,0.341786383,5,1,3,1,0.891059356,69.487847,0.438207053,-1.28196704,-8.84941703,0.44649008
2340,1.680200765,2.856705962,1.244526473,0.815712874,0.838633521,0.337517445,1.039802595,0.292663225,0.080554157,5,2,0,3,1.69128174,110.8675695,4.12E-09,-4.37306686,-15.77773384,0.474067898
2341,2.851897808,1.320324706,0.958897201,0.391464121,0.540527002,0.275407726,0.996648464,0.278431049,0.34094359,6,3,0,3,2.62425685,163.0133075,8.93E-10,-3.145798437,-13.62529524,0.496878586
2342,0.596107471,1.189306046,2.949632779,0.51737268,0.256579338,0.135943397,0.819183423,0.114947779,0.33378742,7,1,3,3,0.884200066,25.07761801,0,-16.00520286,-42.26993326,0.518111504
2343,0.032753156,0.372760367,1.318676796,0.328071063,0.371206018,0.642296265,0.921326335,0.231202562,0.058445497,0,0,0,0,0.697735325,74.30968129,0.251461754,-0.740929929,-7.63233888,0.844170165
2344,0.582920776,0.475712278,2.624402284,0.610093632,0.628450413,0.477706946,1.008007746,0.27595079,0.165604934,5,2,0,3,1.62196974,109.082801,1.06E-07,-2.226189418,-11.26126438,0.536237558
2345,2.174849618,1.217954229,0.44465251,0.327238129,0.886806353,0.195244641,1.07372322,0.310731454,0.068759397,7,3,1,3,2.824616607,137.7181472,1.20E-14,-3.12146161,-13.89539833,0.559717647
2346,2.82375841,0.959267854,2.558870008,0.764946067,0.75646508,0.648998273,1.008502437,0.281867472,0.095478542,0,0,0,0,1.058675193,130.2706117,0.133729869,-0.702952413,-7.701895283,0.818351397
2347,2.982376945,2.601793756,0.190153668,0.516012831,0.872137974,0.069399507,1.071110864,0.30982363,0.078780505,7,3,1,3,2.814802596,138.9398916,6.73E-11,-1.901790824,-11.32714908,0.627207443
2348,0.591919244,2.34533829,0.540967679,0.754104797,0.381025718,0.302944943,0.862523973,0.171153451,0.150106687,4,0,3,1,0.771615516,45.99504914,0.081913081,-0.994665377,-8.32335729,0.679285149
2349,0.342527278,2.92539789,0.879968908,0.020654438,0.352269705,0.927514653,0.941885526,0.25595018,0.134908685,5,1,3,1,0.775377806,63.28469045,0.420258275,-1.212722668,-8.649926723,0.47753682
2350,0.065088531,1.803204559,0.486776252,0.456141905,0.565171856,0.414181607,0.930638413,0.22765403,0.116242618,0,0,0,0,0.941818009,80.23551473,0.07549695,-0.747632519,-7.806340255,0.83447134
2351,2.332621902,1.91357399,0.460036696,0.904387648,0.004629988,0.174467892,0.939251356,0.15712007,0.104526843,7,1,3,3,1.049120693,27.21510324,3.04E-11,-2.717513916,-13.84494981,0.753027049
2352,2.553650296,2.896372512,2.826393776,0.733542567,0.530672593,0.380398209,0.877632107,0.190532884,0.2771876,4,1,0,3,1.062202245,58.4286086,4.67E-10,-3.815008352,-14.39192875,0.499214573
2353,2.109911295,0.160345521,2.930421399,0.949655127,0.538147429,0.608900916,1.00694605,0.257296281,0.075377524,3,1,0,2,1.300455291,112.2650041,0.044957321,-0.756509465,-8.02867278,0.776033395
2354,2.508268369,2.571323125,1.981798715,0.148880875,0.638858801,0.432838355,1.04449416,0.304819467,0.19792203,6,3,0,3,2.785763969,174.9254108,1.32E-10,-3.228267697,-13.82380419,0.496458852
2355,2.015768188,2.17173925,0.553883653,0.93567564,0.342247406,0.178498545,0.939786031,0.157398564,0.102650934,7,1,3,3,1.047430766,27.17579486,4.37E-15,-3.492878991,-16.10500215,0.736170028
2356,2.87562529,1.404900085,2.873546532,0.711558924,0.353825238,0.513111211,0.854939059,0.188414283,0.213827382,3,0,3,0,0.681837087,55.92809711,0.195315253,-0.826673327,-7.911156672,0.756900433
2357,0.759789877,1.898326665,2.598384357,0.836435336,0.223318907,0.261471392,0.910809153,0.145349237,0.154274057,7,1,3,3,0.999690466,26.59958573,0,-12.18128147,-41.4172249,0.685010532
2358,0.116490091,1.433490671,0.047907764,0.538265025,0.063287192,0.812215516,0.935304045,0.23698766,0.027410513,4,0,3,1,0.722675761,62.43260678,0.36961297,-0.993592698,-8.202676488,0.614587425
2359,1.609828864,2.424924434,1.243579344,0.672707618,0.90628477,0.501036962,1.067692517,0.305548407,0.053872543,6,2,1,3,2.124093213,108.1986504,8.12E-12,-2.549478866,-12.33272867,0.566037529
2360,0.752675093,2.135762862,0.197407386,0.153339193,0.170162293,0.117105287,0.868552119,0.23426642,0.316025693,4,0,3,1,0.745398879,55.33837793,0.298709291,-1.492634439,-9.043740531,0.378533834
2361,1.000297918,2.211674191,0.497683208,0.394888275,0.332795986,0.154337754,0.79350492,0.188511575,0.410758931,5,0,3,2,0.692906036,44.11223254,0.133063632,-1.627570853,-9.282251486,0.38871679
2362,2.751038565,1.88641316,2.957848998,0.332065623,0.313164906,0.226385766,0.763372994,0.157273845,0.839033904,4,0,1,3,1.128467702,54.62627877,1.88E-10,-7.084478652,-21.31097808,0.460128921
2363,1.024435433,2.625765755,1.410345463,0.3159567,0.469077743,0.603542778,0.900077066,0.240471221,0.318643828,4,0,3,1,0.78466484,66.38619286,0.355998838,-1.142273956,-8.506890162,0.534007643
2364,1.147847455,0.232729387,2.665716564,0.599686265,0.630103659,0.422502551,1.037450671,0.290816702,0.131091615,5,2,0,3,1.957826519,111.9420344,6.79E-08,-3.945393203,-15.01704617,0.481629298
2365,2.281170483,1.800730239,2.18681883,0.423103614,0.149284979,0.806073779,0.943869868,0.261830818,0.347677036,5,1,3,1,0.893381234,69.90980826,0.437452832,-1.29702817,-8.878001709,0.445390484
2366,2.186904203,1.81729103,1.008903069,0.00517953,0.494259021,0.437963426,0.977560211,0.243627576,0.44523465,4,3,0,1,3.223560061,267.3900705,0.08413596,-0.621728105,-8.48878683,0.745559928
2367,0.213138108,2.320916647,0.859660496,0.209382824,0.85289531,0.164606646,1.043070279,0.295629747,0.083127573,5,2,0,3,1.72850746,110.7895956,5.26E-09,-5.595014054,-18.34536746,0.459390997
2368,0.720701738,2.079638884,0.694527407,0.696432409,0.168472302,0.477676066,0.859578595,0.206965574,0.164472874,4,0,3,1,0.67049703,53.32851834,0.205074839,-0.874400681,-7.93986436,0.752094834
2369,1.144045561,1.771565503,1.964593629,0.316804095,0.431982901,0.606366811,0.897462839,0.239048972,0.333681927,4,0,3,1,0.787535401,66.70401584,0.352187695,-1.142715884,-8.510984228,0.536762933
2370,0.320716362,1.212021898,0.95420419,0.721179897,0.119886762,0.313598509,0.908645318,0.144399809,0.139758807,7,1,3,3,0.961558076,25.72108455,6.66E-18,-4.124594051,-17.85376646,0.725285843
2371,2.6037968,0.394957053,2.438121073,0.39619338,0.564266426,0.600450326,1.049290016,0.291477322,0.152097288,6,3,1,2,2.838595217,179.0618373,0.01884315,-0.755135018,-8.727998276,0.748439232
2372,1.526414513,1.358010564,1.929252173,0.511217803,0.490321725,0.125828728,0.888787262,0.225512521,0.425152025,3,0,0,3,1.14037372,75.45176779,6.53E-09,-12.48313982,-32.3951335,0.433627455
2373,2.303483927,2.694560416,0.329868412,0.566762978,0.035756001,0.209728741,0.849179545,0.213313016,0.311548365,4,0,3,1,0.730666746,54.93100421,0.228014708,-1.358985879,-8.811632713,0.421756798
2374,1.593896449,2.186539023,2.697330017,0.894729434,0.728405464,0.761575503,0.965364936,0.257423412,0.050009005,0,0,0,0,0.791022913,97.1425494,0.222097157,-0.710508856,-7.570531592,0.851041826
2375,2.022248318,1.906128226,2.045222504,0.348906088,0.410066852,0.00701358,0.853715926,0.217561865,0.622579329,3,0,0,3,1.228490694,74.31921812,6.02E-10,-31.72025294,-72.56374013,0.419092444
2376,2.603518717,2.7178564,0.064768641,0.397071849,0.577707823,0.788254964,0.987151502,0.277710724,0.334840598,2,2,0,0,1.044219467,119.0110297,0.347788951,-0.667206666,-7.714126265,0.876266005
2377,1.965623593,0.520740928,2.301698069,0.528299163,0.976447807,0.744738445,1.086204527,0.312361455,0.035925942,3,2,0,1,1.597063061,202.0040482,0.12146082,-0.654317532,-7.91396266,0.832791274
2378,0.726860213,1.738905914,1.861861533,0.521991939,0.586921855,0.747943786,0.940433058,0.258154338,0.150982167,2,0,1,1,0.798112825,79.84193123,0.303485426,-0.792613898,-7.801364933,0.775109077
2379,0.955976583,0.181773033,1.94794098,0.75311704,0.744968399,0.011821734,1.04479303,0.291375141,0.069933791,5,2,0,3,1.738651462,98.92472984,1.33E-07,-31.1707947,-71.61025183,0.418229903
2380,1.421718589,1.382420335,0.165355671,0.071852817,0.052779787,0.15568003,0.898364605,0.26858283,0.455419489,6,1,3,2,0.846806717,57.98524885,0.36471748,-1.938015677,-10.00256397,0.384250711
2381,1.063025492,0.056209191,1.58442007,0.238907312,0.857150259,0.391843653,1.088976949,0.316235831,0.011630312,7,3,1,3,2.91533687,130.1403991,2.44E-17,-5.069824091,-18.11431771,0.527128779
2382,1.91369493,2.586923716,1.780660082,0.44125041,0.708268557,0.344146222,1.054278929,0.303006888,0.138811647,7,3,1,3,2.790785136,144.9724389,1.80E-11,-5.180087246,-17.97171855,0.473045191
2383,1.952978875,0.958850077,1.599861698,0.931279202,0.272883509,0.54859294,0.895904294,0.172154865,0.081591057,3,0,3,0,0.767461573,56.59452298,0.122669425,-0.803889843,-8.017308119,0.824550312
2384,0.3995437,1.644352294,1.215210426,0.903741324,0.651037133,0.672726593,0.94278802,0.245341542,0.058605255,0,0,0,0,0.75030953,86.56703438,0.217590221,-0.721773694,-7.587774912,0.854930352
2385,1.523959785,1.600895329,0.737583527,0.750758908,0.836943641,0.19657272,1.048224026,0.299134721,0.084799353,5,2,0,3,1.814708892,114.3857361,1.04E-08,-4.559983022,-16.23208971,0.470330562
2386,1.461667194,2.79171035,0.279075497,0.828382436,0.38432713,0.817684155,0.932429154,0.235882544,0.042086014,4,0,3,1,0.722542781,63.05767176,0.364726089,-0.979963927,-8.17995248,0.631013222
2387,1.428572022,2.356917507,1.222053926,0.536655363,0.226788896,0.346604514,0.771857032,0.159080755,0.438037952,5,0,3,2,0.700551578,36.27195633,0.056425696,-1.412379129,-9.003673272,0.484827937
2388,1.965649429,1.597425645,2.156459094,0.73828604,0.733916735,0.959641051,0.977307489,0.267144396,0.075156337,0,0,0,0,0.827471495,100.7038646,0.265676636,-0.679120744,-7.552694861,0.898007858
2389,2.036177481,2.038324219,0.541325804,0.18250241,0.912767719,0.97383622,1.117804799,0.296081652,0.081487313,2,2,0,0,1.720920047,277.3499143,0.238571516,-0.592373758,-7.804714502,0.88922576
2390,0.776913946,2.048644702,0.018081484,0.484820032,0.072502492,0.597093479,0.937417743,0.246709703,0.15534175,4,0,3,1,0.782797121,64.35373512,0.40555057,-1.15520173,-8.54147618,0.496477677
2391,1.932897048,2.631294596,2.453198227,0.413014185,0.709392686,0.094113433,1.054199143,0.302983216,0.139134374,7,3,1,3,2.790733268,145.0200622,1.72E-11,-16.471966,-41.44749835,0.429404363
2392,0.063978288,2.823257593,0.345372143,0.289821245,0.513422982,0.495658829,0.884161224,0.218234101,0.074617891,4,0,3,1,0.663104857,56.11728064,0.244682512,-0.860043328,-7.894507882,0.764068357
2393,2.310031925,2.201841808,0.366000487,0.914221001,0.113626132,0.900004587,0.934696718,0.23574246,0.018073285,4,0,3,1,0.717315373,62.36432324,0.36456789,-0.977376499,-8.172689749,0.632591098
2394,1.90013731,2.662211609,2.604481583,0.139245805,0.221460615,0.292328259,0.664935306,0.137572136,0.865605013,4,0,2,2,0.672014658,30.61812516,0.017135721,-2.796573656,-11.61763023,0.409216641
2395,1.345997885,0.837245575,1.676717166,0.71961017,0.39003431,0.37752805,0.862024244,0.131316438,0.261518912,7,1,3,3,0.975002928,29.08460925,1.51E-08,-2.405436954,-11.68434826,0.59305649
2396,0.998852146,2.227218937,2.002468529,0.876160216,0.519906731,0.845069012,0.928283051,0.233798033,0.040633046,4,0,3,1,0.713596297,63.02300836,0.354574879,-0.953695478,-8.125624226,0.661562456
2397,1.286098227,2.651222244,2.002601894,0.499066082,0.903191603,0.346361157,1.083694328,0.314137402,0.032074958,7,3,1,3,2.875588366,133.1510288,2.66E-17,-6.232877901,-20.46614088,0.500544307
2398,1.466868198,0.848844072,0.68796947,0.979398267,0.755012148,0.837606367,0.974463773,0.262337732,0.032394354,0,0,0,0,0.792655407,98.10778417,0.24603301,-0.68437267,-7.526515616,0.898912474
2399,0.330743624,1.339309058,2.650103251,0.678096404,0.814548075,0.198589427,1.0393963,0.290503053,0.073083287,5,2,0,3,1.6674311,105.7845713,2.17E-08,-12.13648665,-31.89568569,0.432448477
2400,0.181962318,0.707147497,1.626196483,0.854368625,0.910079414,0.823491721,1.002086062,0.273677314,0.013486793,0,0,0,0,0.868922605,115.0339694,0.204920865,-0.676224215,-7.52684621,0.891059143
2401,1.990934731,0.686235105,1.998235712,0.072089863,0.905354893,0.406822162,1.085856847,0.314982897,0.023824816,7,3,1,3,2.890365228,131.9938951,2.89E-17,-4.550831316,-16.99395135,0.535406008
2402,1.848928268,1.08858576,0.685087185,0.781661706,0.100197599,0.094541653,0.856780728,0.124236769,0.28918503,7,1,3,3,0.984092083,26.99207472,0,-4.698718092,-19.36150605,0.724334682
2403,2.967132552,1.559359466,0.632596158,0.263211587,0.352958326,0.396574963,0.887886693,0.246591483,0.566808772,4,2,1,1,1.09366894,89.25652,0.177778851,-0.849101671,-8.100975318,0.689191536
2404,0.248942088,1.60902461,2.607750171,0.803820309,0.000615582,0.862684404,0.927279844,0.232639817,0.021711063,4,0,3,1,0.704187321,62.37652788,0.347869626,-0.933279748,-8.081015015,0.681686586
2405,2.677092398,0.111123409,0.760517278,0.864538591,0.318811631,0.726707368,0.978000384,0.263321835,0.062399351,0,0,0,0,0.831439411,105.3083106,0.226680443,-0.685104952,-7.540941082,0.886919109
2406,1.403594774,0.151265379,2.71359615,0.108959329,0.421403817,0.942291271,1.06207376,0.284210938,0.174705346,2,2,0,0,1.243958653,193.2211488,0.289405139,-0.621079833,-7.647284452,0.898895832
2407,0.904272882,0.849268318,0.646040324,0.350954457,0.36777518,0.586129988,0.915247942,0.24784428,0.271887057,2,0,1,1,0.805633188,73.9442964,0.326624884,-0.882740615,-7.992176689,0.696774635
2408,2.399662425,1.787614786,2.431701304,0.694565371,0.90677155,0.509285138,1.074189104,0.30935809,0.046751992,6,2,1,3,2.318850558,114.9965616,9.01E-13,-2.21998536,-11.77544803,0.603639541
2409,2.067800749,0.508090317,0.58561623,0.75053853,0.757054472,0.622241232,1.029231488,0.288280607,0.081255207,1,0,0,1,1.241292225,142.5402014,0.094477608,-0.679364471,-7.779550899,0.851435847
2410,1.436907543,1.754278638,2.030050778,0.299103831,0.886395341,0.225026772,1.072306012,0.310235321,0.074184139,7,3,1,3,2.819099679,138.3807886,1.37E-14,-8.264199725,-24.55151612,0.466158451
2411,2.995728519,0.008258497,2.997995329,0.577782696,0.537348616,0.19598317,1.089889477,0.316206879,0.00626057,7,3,1,3,2.934735054,128.722847,8.88E-18,-12.40047731,-33.37003417,0.460742064
2412,1.736710506,2.789631953,1.271478532,0.042908434,0.602447629,0.260099986,1.022987575,0.296012429,0.285087513,6,3,0,3,2.887448398,191.7362905,5.52E-11,-4.576648968,-16.66471865,0.470141946
2413,1.005082949,2.476579032,0.536537702,0.099589251,0.335583761,0.795704134,0.947318986,0.27022,0.300810393,5,1,3,1,0.852664753,66.60737147,0.444978668,-1.274489748,-8.79595647,0.451784211
2414,1.89058648,2.927794911,2.530970147,0.383016675,0.001998425,0.987418028,0.947100706,0.263290058,0.330451236,5,1,3,1,0.88974641,67.90120111,0.443858835,-1.289847955,-8.862334402,0.443035298
2415,2.661831096,2.953992991,0.160291858,0.633442606,0.850004382,0.135736655,1.057865745,0.303497718,0.097006725,5,2,0,3,2.15509947,122.4075358,0.001401729,-0.867342723,-8.728820069,0.754802761
2416,2.824859226,1.198348385,0.823346015,0.820317548,0.319019618,0.762328506,0.922605972,0.232741823,0.070044995,4,0,3,1,0.715811563,63.52496614,0.347488417,-0.928303481,-8.080930014,0.684717977
2417,2.572123696,2.021961013,1.88307176,0.992716687,0.373038243,0.187170741,0.938928751,0.156949881,0.105669636,7,1,3,3,1.050174495,27.23934884,0,-12.91028667,-42.34992092,0.707119188
2418,0.419372893,2.068394251,2.531861447,0.203459254,0.636125198,0.058710437,1.013697421,0.291211438,0.194021081,5,2,0,3,1.660176936,121.6272378,1.78E-09,-23.50247357,-55.53989429,0.421519663
2419,0.749550203,0.389958411,0.617150804,0.793852212,0.89335577,0.342503564,1.051392463,0.291607299,0.046931356,6,2,1,3,1.739235446,90.94634489,1.46E-08,-2.7403524,-12.49164351,0.52981887
2420,1.253495005,2.637344094,0.330530026,0.824312359,0.917580791,0.526635498,1.053686122,0.287300681,0.041617913,2,1,0,1,1.565392296,155.4682511,0.057876738,-0.677116994,-7.97591872,0.839282108
2421,2.116596833,2.841906586,2.007284957,0.65968018,0.21456592,0.030381248,0.812389976,0.109280194,0.404133905,7,1,3,3,0.956729573,26.94348437,0,-26.69326309,-77.71278664,0.698654486
2422,1.233398037,2.198111257,1.011998753,0.473416206,0.768008135,0.318047576,1.053518696,0.304448396,0.139272819,5,2,0,3,2.510354403,141.8022948,2.83E-10,-3.603387907,-14.5519006,0.491122235
2423,2.764489522,0.595587093,2.08174084,0.549232488,0.337586934,0.430690913,0.921682917,0.22316726,0.434713216,4,1,0,3,1.682620901,91.87765701,2.80E-08,-1.560568449,-10.00926479,0.609303679
2424,1.081024784,0.851341757,1.19753787,0.315503768,0.813758754,0.106000457,1.075409136,0.311330276,0.062338967,7,3,1,3,2.831781472,136.9274623,7.38E-15,-9.243866426,-26.6336264,0.462312556
2425,0.671290545,2.73919927,1.349808499,0.30339293,0.264100335,0.720298326,0.92690194,0.245758405,0.204759528,4,0,3,1,0.780614652,66.33719481,0.394437653,-1.168693514,-8.560473407,0.509896534
2426,0.225092621,2.283915012,2.705882048,0.872806775,0.586217028,0.829034649,0.92922853,0.235318345,0.024025899,4,0,3,1,0.708642367,64.05491655,0.34170436,-0.911041979,-8.030530348,0.697222147
2427,2.994462555,1.795043607,1.628094504,0.046516614,0.483528819,0.914138112,1.071037344,0.285389852,0.420974789,4,2,2,0,1.416267348,215.8736283,0.447511162,-0.612214162,-7.745538701,0.884827137
2428,0.032653981,0.902449841,2.56829291,0.271163133,0.184109791,0.287188647,0.95744561,0.163567932,0.029564885,7,1,3,3,0.979844788,25.31174112,0,-11.79193644,-40.279521,0.685685291
2429,2.498533344,1.867049543,1.605266895,0.137637448,0.941756728,0.467895458,1.08410124,0.314297702,0.030520698,7,3,1,3,2.878251882,132.9365876,1.78E-17,-3.259438127,-14.29599304,0.574414013
2430,1.236429484,2.529664088,1.373653071,0.670636795,0.265561511,0.054295744,0.829385333,0.115877553,0.345313394,7,1,3,3,0.941282052,26.4052821,0,-15.98822919,-50.6612484,0.706011801
2431,2.609754091,2.502068744,0.907339376,0.721901368,0.861074533,0.010031542,1.05091622,0.301788535,0.090865896,5,2,0,3,1.885550711,118.7133233,3.17E-09,-15.41687426,-38.87518831,0.426825718
2432,0.257540287,1.627566206,0.565400074,0.653042703,0.664081275,0.585627394,0.952448096,0.255874355,0.093612982,0,0,0,0,0.814600714,94.62126477,0.184477295,-0.706389306,-7.581539293,0.869160894
2433,1.090981349,0.021472214,0.771058397,0.20456719,0.467412919,0.255043221,1.085389124,0.313698372,0.017843283,7,3,1,3,2.925937707,128.9706478,6.66E-18,-4.453974313,-16.86799261,0.543565197
2434,0.019291977,0.277003731,2.23374493,0.248869836,0.837481775,0.303992026,1.028216447,0.231515549,0.024225906,6,2,1,3,1.607463278,61.6105409,6.23E-08,-7.153668084,-21.71516204,0.456218478
2435,1.46868174,1.158393916,1.798223273,0.596275406,0.861889585,0.223371102,1.062968517,0.304828101,0.08460967,6,2,1,3,2.283097335,118.2274883,7.50E-11,-8.373039544,-24.45447704,0.451655858
